Cohort ID	Likelihood Weights	Mortality Prob
733	0.000166063295889	0.0829753512832
734	2.90733282077e-89	0.21321055058
735	1.0364580494e-49	0.166675672715
736	6.9262446393e-136	0.285162523601
737	1.60517537774e-59	0.191057643697
738	1.45361661929e-127	0.253013608994
739	4.04208148971e-80	0.0123005340964
740	6.8617197243e-162	0.296908616288
741	2.95119767764e-22	0.0325372253964
742	6.22384094212e-13	0.103417558948
743	2.60864325233e-159	0.284384194682
744	1.05282626002e-77	0.0125923396877
745	3.39781875446e-114	0.248591701572
746	5.75145430827e-131	0.259751375126
747	2.98560131003e-27	0.13755093612
748	0.00202353847767	0.0841661062037
749	2.38957491681e-104	0.242779960694
750	2.80505666736e-29	0.148579981285
751	1.19616584736e-06	0.0489581965102
752	4.33055809407e-147	0.279076207919
753	1.84436000417e-158	0.269831290432
754	1.36344874084e-33	0.152548093505
755	2.6595498377e-122	0.25844372399
756	4.6671437547e-22	0.131387627472
757	1.27769344725e-78	0.208204821048
758	5.62555384301e-17	0.125417285428
759	5.05931289806e-43	0.156665185061
760	0.0128754215996	0.0649699938218
761	8.85047449564e-172	0.289846787992
762	1.14916953777e-06	0.0953225495908
763	4.99038534783e-09	0.0400032712738
764	1.10229151514e-05	0.0518514660664
765	4.27057534437e-65	0.0140867653158
766	5.15197491623e-76	0.217624252844
767	5.83083816507e-53	0.17370451287
768	8.35085757826e-112	0.240427721844
769	8.32952595341e-39	0.157053177752
770	1.70661741001e-118	0.239628101456
771	2.14548481288e-80	0.211771622139
772	7.17021671967e-118	0.235576058289
773	1.02588597961e-20	0.127880032003
774	2.08137671964e-71	0.197853483624
775	0.00120460278549	0.062140346331
776	6.04626890264e-09	0.103327789382
777	0.0107280571066	0.0600553398347
778	4.63371731827e-19	0.128504795254
779	0.00250563965586	0.08001143691
780	2.97421775782e-22	0.128007378298
781	5.03227946835e-161	0.292814479307
782	9.51631483162e-08	0.102892604488
783	8.85047449564e-172	0.294922374043
784	8.51942021773e-68	0.194528776498
785	3.72822075074e-20	0.118776395334
786	4.9954981234e-106	0.258670504734
787	1.91589601902e-76	0.189680154417
788	0.000121567909472	0.0830895932379
789	3.81261241e-102	0.239928146613
790	4.79407617633e-23	0.135552167533
791	2.28776734732e-12	0.113678238526
792	8.64591036259e-13	0.105780311592
793	9.8578342248e-91	0.212236973928
794	0.000224772001727	0.0879085359328
795	6.9982909927e-109	0.244400623975
796	2.72378651812e-09	0.095633750376
797	1.72913429506e-44	0.16779520124
798	2.90167539104e-38	0.151497232624
799	1.16804940578e-121	0.258053359653
800	1.32543396718e-136	0.267632065975
801	0.02237494923	0.0634714882867
802	5.7150999316e-61	0.179751053092
803	2.36136335522e-132	0.270479463345
804	4.25379613916e-25	0.13937399352
805	7.16357546454e-148	0.27734180859
806	0.00078275224542	0.0909073582325
807	8.33227881408e-59	0.186561040516
808	8.7234602226e-70	0.207911575832
809	0.00144256542214	0.0761796626716
810	4.27057534437e-65	0.0139925786417
811	1.11492947088e-24	0.130849949088
812	1.84436000417e-158	0.282159748638
813	5.21287615301e-10	0.109478151851
814	1.33507676343e-101	0.23612584569
815	0.00393483109793	0.0606735307199
816	7.98203721847e-16	0.109166322528
817	6.92114085324e-06	0.051933339043
818	4.87214178936e-84	0.217863536102
819	2.90733282077e-89	0.212799210872
820	2.21095783645e-86	0.209664222205
821	0.00144256542214	0.083484850001
822	2.58279626876e-74	0.210784435271
823	0.0189999842917	0.0759162868656
824	1.14138624252e-21	0.13314824362
825	3.46249107892e-15	0.117857415284
826	3.82763604863e-07	0.11303929437
827	1.96325178887e-20	0.0267198941
828	1.21172715593e-72	0.193177521791
829	9.86681307428e-94	0.215121814778
830	7.00906086008e-60	0.187940721406
831	8.7234602226e-70	0.198010699287
832	0.00435150826648	0.059282807123
833	4.97382074256e-05	0.0533395716923
834	9.69283117563e-41	0.159110762623
835	6.48893066769e-129	0.263846490643
836	0.00105093592914	0.0633464980487
837	8.32952595341e-39	0.144223344425
838	5.70616541781e-20	0.134390376869
839	2.29787963825e-35	0.154213863917
840	0.000913794073216	0.0568381234409
841	2.29161705758e-13	0.109307785929
842	7.48502173379e-05	0.08594531719
843	6.9262446393e-136	0.254912813537
844	3.05464707563e-103	0.242096351275
845	1.89103909334e-22	0.133725355898
846	7.00906086008e-60	0.186034483629
847	0.00018681049417	0.0521850269772
848	2.36542187627e-39	0.157787855323
849	2.22956977364e-05	0.0961146548782
850	3.08382553837e-128	0.259298776535
851	2.70681300123e-81	0.204763530463
852	9.76753809817e-75	0.193707463661
853	2.25845814003e-07	0.0461778770201
854	2.33368147768e-32	0.146470485055
855	1.84436000417e-158	0.29610610608
856	2.67524013833e-166	0.285006760481
857	3.4488690832e-70	0.197074835676
858	1.10229151514e-05	0.0540002125993
859	2.58279626876e-74	0.195346786129
860	4.39145585687e-45	0.174042012638
861	4.0872832557e-32	0.145913092922
862	6.02010794293e-26	0.134130866146
863	5.28309655648e-56	0.183788229141
864	2.6595498377e-122	0.25649126767
865	1.60866929088e-100	0.227825101708
866	3.8932280132e-48	0.178014556686
867	3.04382634191e-150	0.278164212645
868	2.95119767764e-22	0.028774595198
869	5.1734758563e-169	0.297490487532
870	8.85775238644e-33	0.0253684173737
871	0.017131124039	0.0678537083802
872	7.44788047009e-24	0.132598271877
873	6.81520555209e-08	0.0411775740937
874	2.58279626876e-74	0.190864419189
875	1.31494224421e-34	0.0239178435742
876	1.54569310882e-05	0.092540925492
877	6.79753219617e-23	0.0277006375247
878	3.67849782076e-75	0.21402060602
879	9.45762700857e-90	0.203852288601
880	4.15011984918e-14	0.119788372043
881	0.0221147515993	0.0645763354086
882	5.09435469809e-116	0.226631400419
883	2.78554709817e-11	0.108709994322
884	4.64781129451e-101	0.240637338548
885	4.30084775149e-34	0.151491272362
886	5.49961616039e-46	0.162444138862
887	2.93358775367e-47	0.0182623463526
888	6.80135114369e-74	0.196827285765
889	1.66976052506e-15	0.111690385705
890	0.00307299197313	0.0764694579147
891	2.61827532951e-25	0.135826179101
892	1.58497042583e-18	0.120915562609
893	7.5505099352e-33	0.146238821625
894	9.24030967633e-163	0.294050172712
895	5.50065663016e-16	0.115669640407
896	1.60866929088e-100	0.234578938667
897	2.6755855409e-54	0.170302602999
898	3.04382634191e-150	0.267848015841
899	1.1984507595e-12	0.112936326833
900	0.000347887988471	0.0812004172541
901	2.60864325233e-159	0.274195579501
902	1.47389905608e-35	0.0226249364898
903	2.03570401761e-183	0.285718494138
904	2.56424790086e-55	0.171358005545
905	5.70616541781e-20	0.119145332839
906	1.30859615793e-189	0.298565173478
907	1.1089773672e-33	0.0269251673828
908	4.27856924326e-33	0.159844844333
909	2.93358775367e-47	0.0190181518821
910	3.8932280132e-48	0.175640964364
911	0.00201127358569	0.0623358676086
912	3.4488690832e-70	0.192978168098
913	1.96838053917e-179	0.294467865968
914	2.36136335522e-132	0.263721739852
915	1.11492947088e-24	0.141032512332
916	2.14548481288e-80	0.215453652315
917	1.35908548857e-113	0.235465937501
918	1.25541592361e-39	0.153504494413
919	1.91412363293e-42	0.163274712151
920	2.66810094707e-05	0.0537274755279
921	2.40711496364e-15	0.117125978427
922	1.25166822614e-07	0.0512441633911
923	3.1583921488e-91	0.22079918847
924	6.27213099322e-37	0.148333768377
925	6.02010794293e-26	0.140174862645
926	4.72338932498e-133	0.266939411638
927	1.8966435919e-48	0.16300944397
928	4.79407617633e-23	0.128636341256
929	0.00449026771785	0.0879786864417
930	2.73498775259e-19	0.0308834901992
931	2.28747351575e-28	0.13125947878
932	1.44652397418e-48	0.0174685098979
933	5.21287615301e-10	0.0944346427602
934	4.4447938481e-39	0.156017757856
935	1.28850988763e-157	0.290120588856
936	1.82485320821e-10	0.0417210451161
937	2.90733282077e-89	0.205181905723
938	1.84637661854e-40	0.154980387619
939	3.81261241e-102	0.23535848649
940	0.00018681049417	0.0516460293835
941	1.2370846012e-21	0.0341287645664
942	8.71385247396e-20	0.125773395552
943	1.25765235081e-110	0.241119053074
944	0.0222885129838	0.0655859642839
945	4.9954981234e-106	0.232655385723
946	4.51517010891e-05	0.0941864191479
947	0.0216332029612	0.0728985314074
948	1.44652397418e-48	0.0148475208323
949	1.74627024964e-17	0.125611127377
950	7.9177876492e-18	0.120513632475
951	6.80135114369e-74	0.201210031497
952	6.66598645236e-25	0.0305663361364
953	0.000156331386491	0.0542551562423
954	5.31548712758e-67	0.0148070060413
955	3.94242336449e-10	0.0430009433697
956	5.71022629013e-85	0.199018890043
957	9.84988277261e-26	0.126770487131
958	2.18664824677e-08	0.103097631109
959	3.04995656534e-60	0.171794478331
960	1.63014398851e-176	0.298103534299
961	8.79210182839e-139	0.252001089065
962	1.35817419502e-70	0.212890722896
963	8.79210182839e-139	0.276294990848
964	1.2726386663e-39	0.0215213249381
965	1.43257689633e-19	0.0303966980685
966	4.14968386436e-35	0.147461824097
967	1.01710475056e-14	0.111258549758
968	2.59092020455e-146	0.281803098017
969	1.8966435919e-48	0.151973838732
970	9.21197549899e-49	0.166498241927
971	1.17264841367e-148	0.269625506062
972	9.68037462278e-30	0.139524163289
973	1.35908548857e-113	0.264339972888
974	0.00128257365149	0.0835387073178
975	4.51517010891e-05	0.0894048142059
976	2.78554709817e-11	0.105224803125
977	4.39145585687e-45	0.168793638439
978	0.0131169049878	0.0738373154678
979	1.27769344725e-78	0.204714459614
980	8.96492676607e-05	0.0514100520129
981	2.477706529e-14	0.0372890796049
982	2.96263686525e-140	0.2623556064
983	0.0073718765329	0.0786919240315
984	5.70616541781e-20	0.121941163197
985	6.73057002419e-44	0.17574720689
986	3.5074959156e-40	0.162482571286
987	3.23376940608e-24	0.0320469250382
988	1.62156406703e-139	0.263496521323
989	2.51343709115e-137	0.285829329341
990	1.23875270369e-116	0.245627118211
991	7.48847624926e-08	0.0923025321346
992	1.8966435919e-48	0.163075570874
993	3.15060912783e-12	0.108430849965
994	1.16583775114e-55	0.170853520128
995	2.03262685258e-180	0.292577005985
996	5.21287615301e-10	0.100393846139
997	1.06688218158e-64	0.203951015718
998	5.21287615301e-10	0.10453049012
999	2.99093509752e-117	0.234598407144
